featureExtraction,meta.AdaptiveRandomForestRegressor -s 10,28,25,-1,,-1,clustream,relevance,0.30000000000000004,5.17,19.50
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,28,7,-1,,-1,clustree,relevance,0.25,5.20,19.47
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10,18,5,10,,-1,clustree,relevance,0.6000000000000001,5.22,19.51
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10,5,13,10,,-1,clustree,random,0.25,5.28,19.54
featureExtraction,functions.AdaGrad,43,7,-1,,-1,clustream,relevance,0.15000000000000002,5.58,19.93
featureExtraction,trees.ARFFIMTDD,43,3,-1,,-1,clustree,random,0.8,4.97,20.54
featureExtraction,trees.ARFFIMTDD,65,2,10,,-1,clustream,relevance,1.0,4.44,20.70
featureExtraction,rules.functions.TargetMean,2,13,-1,,-1,clustream,relevance,0.75,3.37,21.01
featureExtraction,rules.AMRulesRegressor,8,3,10,,-1,clustream,relevance,0.5,4.96,19.17
featureExtraction,rules.AMRulesRegressor,100,3,-1,,-1,clustream,relevance,0.4,17.91,32.44
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,8,3,10,,-1,clustream,relevance,0.5,5.13,19.46
featureExtraction,rules.functions.TargetMean,8,3,10,,-1,clustream,relevance,0.5,3.37,21.01
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10,8,3,10,,-1,clustream,relevance,0.5,5.22,19.53
featureExtraction,trees.ARFFIMTDD,8,3,10,,-1,clustream,relevance,0.5,5.15,20.08
featureExtraction,functions.AdaGrad,8,3,10,,-1,clustream,relevance,0.5,5.58,19.92
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,1,3,10,,-1,clustream,relevance,0.5,5.15,19.55
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,5,3,10,,-1,clustream,relevance,0.5,5.16,19.49
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,28,3,10,,-1,clustream,relevance,0.5,5.20,19.49
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,43,3,10,,-1,clustream,relevance,0.5,5.18,19.47
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,18,3,10,,-1,clustream,relevance,0.5,5.14,19.44
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,18,5,10,,-1,clustream,relevance,0.5,5.09,19.47
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,18,1,10,,-1,clustream,relevance,0.5,5.20,19.47
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,18,25,10,,-1,clustream,relevance,0.5,5.16,19.52
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,18,4,10,,-1,clustream,relevance,0.5,5.21,19.52
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,18,3,-1,,-1,clustream,relevance,0.5,5.17,19.47
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,18,3,9,,-1,clustream,relevance,0.5,5.17,19.49
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,18,3,10,,-1,clustree,relevance,0.5,5.16,19.51
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,18,3,10,,-1,clustream,random,0.5,5.20,19.50
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,18,3,10,,-1,clustream,relevance,0.55,5.18,19.43
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,18,3,10,,-1,clustream,relevance,0.15000000000000002,5.11,19.51
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,18,3,10,,-1,clustream,relevance,0.4,5.12,19.46
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,18,3,10,,-1,clustream,relevance,0.6000000000000001,5.11,19.45
featureExtraction,meta.AdaptiveRandomForestRegressor -s 10 -m 80,18,3,10,,-1,clustream,relevance,0.1,5.14,19.51
